"debate id","debate title","debate description","article title","post id","username","previous post id","text comment","text article"
"Dc010.txt","Should It Be Illegal to Declaw Your Cat?","With legislation pending, New York could become the first state to make removing the claws of a cat a crime.","Declawing Must Be an Option to Save Cats' Lives","#7","Ann","NA","You know, the posts that really get to me are the ones who say ""they were  putting holes in my bedspread"" or ""He went right up the blinds so we had him  declawed. I mean, how can people so calmly state they had their cats' toes cut  off because of a bedspread?

Instead of eagerly cutting off the cat's toes, why didn't their vet say ""oh no,  this isn't necessary at all. Put the bedspread (or blinds) away for a few  months and train the kitten or cat when and where to use her claws.

This is done by providing kitty with a variety of scratching surfaces. Cats  have a lot of different preferences. Put them in any room kitty spends a lot of  time, especially near favorite sleeping spots.

Use the scratchers when you play with kitty. Daily play time exercises kitty's  body and mind, which prevents boredom. The more YOU play with your cat, the  more she will play on her own--instead of digging holes in the rug. This is  what people in the rest of the world do, with their cats.

Once kitty is grown up, and is trained to use and jump and play on her own  things, you can put your bedspread back out. "" That is what vets should be  saying.","New York State is considering making it a crime to have a pet cat declawed. But  why is this an issue now, when breed standards and mutilation of dogs are more  common and cause more death? Many breed standards kill animals or significantly  decrease their longevity; and ear cropping and tail docking are unnecessary  cosmetic surgeries that are illegal in much of Europe. In addition, overt  animal abuse and cat hoarding, where animals truly suffer, are rarely  investigated or corrected. Nevertheless, time and resources are being focused  on cat declawing legislation.

Cat declawing, or onychectomy, like any surgery, should only be the last  resort, that is, when not doing so is worse and could lead to the cat's death.  Perhaps there is debate because declawing is viewed as a ""cosmetic surgery""  needed more for the owner than the cat. While this is sometimes true, the  epidemiology of cat survival makes a different compelling case.

Contrary to popular belief, there appears to be no significant dog and cat  overpopulation documented by the successful supply of dogs from commercial and  private breeders and the continued decrease in cat numbers because household  have fewer of them. What is happening is that there are too many adult pets  being surrendered to shelters, many to die. The most common reason for  relinquishment are behavior problems. For cats, the problems are spraying and  property damage cause by scratching. There are strategies to lessen behavior  problems but many cats are just not able to resist scratching so owners abandon  them or give them to shelters.

Cat declawing, as a last resort, is a reasonable alternative. Research I've  conducted with colleagues shows that declawed cats stay in people's homes  longer; that is, it keeps people from giving their cats away. Declawed cats do  not exhibit any more bad behaviors, including biting of people, than cats that  are not declawed.

Another very important issue is the death of small wild mammals and birds.  Studies show that cats do considerable damage to wildlife. I would like to see  study on whether declawed cats kill fewer song birds, which is a growing  problem around the world, and a major reason for catching stray cats. Declawed  cats are kept as indoor pets more than non-declawed pets, and being home will  protect wildlife.

Declawing a cat should be viewed as a last resort and should not be a crime."
"Dc010.txt","Should It Be Illegal to Declaw Your Cat?","With legislation pending, New York could become the first state to make removing the claws of a cat a crime.","Declawing Must Be an Option to Save Cats' Lives","#8","Sgb","NA","I had my living room chairs reupholstered and within a week the material was  shredded. But I didn't consider for one second declawing the cat that shredded  the material. It's the price I pay for having cats and I can live with it. I  keep a water spray bottle around if I hear a cat scratching the upholstery AND  I have a scratching mat and a couple of scratching posts so that my cats have  something the scratch. It is instinctual for cats to scratch as it is their way  to sharpen their claws and leave their mark and so it the price a pet owner has  to pay for these loving animals.

P.S. My mother adopted a declawed cat and it had no problem climbing a tree or  killing mice.","New York State is considering making it a crime to have a pet cat declawed. But  why is this an issue now, when breed standards and mutilation of dogs are more  common and cause more death? Many breed standards kill animals or significantly  decrease their longevity; and ear cropping and tail docking are unnecessary  cosmetic surgeries that are illegal in much of Europe. In addition, overt  animal abuse and cat hoarding, where animals truly suffer, are rarely  investigated or corrected. Nevertheless, time and resources are being focused  on cat declawing legislation.

Cat declawing, or onychectomy, like any surgery, should only be the last  resort, that is, when not doing so is worse and could lead to the cat's death.  Perhaps there is debate because declawing is viewed as a ""cosmetic surgery""  needed more for the owner than the cat. While this is sometimes true, the  epidemiology of cat survival makes a different compelling case.

Contrary to popular belief, there appears to be no significant dog and cat  overpopulation documented by the successful supply of dogs from commercial and  private breeders and the continued decrease in cat numbers because household  have fewer of them. What is happening is that there are too many adult pets  being surrendered to shelters, many to die. The most common reason for  relinquishment are behavior problems. For cats, the problems are spraying and  property damage cause by scratching. There are strategies to lessen behavior  problems but many cats are just not able to resist scratching so owners abandon  them or give them to shelters.

Cat declawing, as a last resort, is a reasonable alternative. Research I've  conducted with colleagues shows that declawed cats stay in people's homes  longer; that is, it keeps people from giving their cats away. Declawed cats do  not exhibit any more bad behaviors, including biting of people, than cats that  are not declawed.

Another very important issue is the death of small wild mammals and birds.  Studies show that cats do considerable damage to wildlife. I would like to see  study on whether declawed cats kill fewer song birds, which is a growing  problem around the world, and a major reason for catching stray cats. Declawed  cats are kept as indoor pets more than non-declawed pets, and being home will  protect wildlife.

Declawing a cat should be viewed as a last resort and should not be a crime."
"Dc011.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","Public Higher Education Should Be Universal and Free","#1","Tom","NA","No, it should still be each according to their need. Add to that, restore state  legislative support for instruction to public colleges and universities (not  administration or sports). Convince ignorant legislators (mostly conservative)  that an educated workforce is good for business, the economy and the community.  It used to be state support for instruction at public colleges covered 70% of  instruction costs and a minimum wage job would pay the rest just like it did  when I got my undergraduate degree back in the 1970's. Today, state legislature  budget, on average, only 8% of the instruction costs (the rest goes to items  other than instruction) and min wages barely pay for books and fees. No wonder  there is a problem.","College should be affordable. It's hard to find an American family who doesn't  agree. But most politicians continue to think that the way to make college more  affordable is to target financial aid to low-income students. After 15 years  studying public higher education, and testing the effects of financial aid, I  disagree. Targeted financial aid isn't getting the job done. It's time for  universal public higher education.

Today's targeted financial aid provides too little to too few. The onerous and  inaccurate Free Application for Federal Student Aid divides American families  into two unlucky groups. On the one hand, students deemed deserving of help  receive aid that is usually far short of the resources required to effectively  pursue their studies and graduate. On the other, students from middle-class  families are treated as if they can manage with loans alone. This is both bad  public policy and bad politics. Efforts to make college affordable via targeted  financial aid are divisive. Families that don't get aid resent those that do.  Over time, the purchasing power of programs like the Pell Grant has eroded for  lack of political support, and recipients have been denigrated as lazy,  ""academically adrift"" and akin to ""welfare recipients."" Compare that to the  solid support for Medicare and Social Security, which offer benefits to all  senior citizens. How we finance public higher education is a matter of  political will. Universal public higher education recognizes that college must  be affordable for all if it is to help drive our economy and our democracy.  Lowering prices for students is just the start - it also comes with shared  responsibility for funding higher education and ensuring quality. It helps  students focus on learning rather than working so that they complete degrees  faster and having acquired more skills. Best of all, it recognizes that ability  to pay is not a marker of talent in America - unleashing the potential in us  all."
"Dc011.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","Public Higher Education Should Be Universal and Free","#2","taopraxis","NA","I posted my opinions about college earlier on a main page column and those  posts were deleted a few hours later. Presumably, they were politically  incorrect.

I'll post similar opinions here.

If they are also deleted, I'll delete this website from my task bar.

Free press or propaganda press?

My free thoughts and opinions are not provided in order to be censored by the  politburo.

Don't ""journalists"" learn about the dangers of censorship to a free society in  college?

Guess not...

Today, a college degree is, metaphorically speaking, a debased currency.

College is not what it used to be.

The reason is simple: money.

College has become a vehicle for putting a generation of credulous customers  into indentured servitude. Debt is slavery and banks and colleges are the slave  traders.

When university student bodies comprised an intellectual elite, a college  education was a mark of high achievement. When student populations comprise  people who are average or below, some of whom, incredibly, are functionally  illiterate and innumerate when they matriculate, a college degree has been  rendered *worthless*.

The reasons colleges were opened up to all, academically able or not?

1) To provide false hope to a disenfranchised, economically decimated middle  class.

2) To make money: Schools and student loans have generated *trillions* in  profits.

Therefore, yes...

College should be free because the price should reflect the average fundamental  economic value of the service provided: *zero*.","College should be affordable. It's hard to find an American family who doesn't  agree. But most politicians continue to think that the way to make college more  affordable is to target financial aid to low-income students. After 15 years  studying public higher education, and testing the effects of financial aid, I  disagree. Targeted financial aid isn't getting the job done. It's time for  universal public higher education.

Today's targeted financial aid provides too little to too few. The onerous and  inaccurate Free Application for Federal Student Aid divides American families  into two unlucky groups. On the one hand, students deemed deserving of help  receive aid that is usually far short of the resources required to effectively  pursue their studies and graduate. On the other, students from middle-class  families are treated as if they can manage with loans alone. This is both bad  public policy and bad politics. Efforts to make college affordable via targeted  financial aid are divisive. Families that don't get aid resent those that do.  Over time, the purchasing power of programs like the Pell Grant has eroded for  lack of political support, and recipients have been denigrated as lazy,  ""academically adrift"" and akin to ""welfare recipients."" Compare that to the  solid support for Medicare and Social Security, which offer benefits to all  senior citizens. How we finance public higher education is a matter of  political will. Universal public higher education recognizes that college must  be affordable for all if it is to help drive our economy and our democracy.  Lowering prices for students is just the start - it also comes with shared  responsibility for funding higher education and ensuring quality. It helps  students focus on learning rather than working so that they complete degrees  faster and having acquired more skills. Best of all, it recognizes that ability  to pay is not a marker of talent in America - unleashing the potential in us  all."
"Dc011.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","Public Higher Education Should Be Universal and Free","#3","RC","NA","I disagree with this article. Working to help pay for college is a great  character-builder, and provides important real-world experience. To get to the  root of the problem, it is critical to remember that public universities were  affordable for decades, before student loans provided the exploitative  ""business model"" to justify exorbitant salaries and benefits for what were once  known as ""public servants"".","College should be affordable. It's hard to find an American family who doesn't  agree. But most politicians continue to think that the way to make college more  affordable is to target financial aid to low-income students. After 15 years  studying public higher education, and testing the effects of financial aid, I  disagree. Targeted financial aid isn't getting the job done. It's time for  universal public higher education.

Today's targeted financial aid provides too little to too few. The onerous and  inaccurate Free Application for Federal Student Aid divides American families  into two unlucky groups. On the one hand, students deemed deserving of help  receive aid that is usually far short of the resources required to effectively  pursue their studies and graduate. On the other, students from middle-class  families are treated as if they can manage with loans alone. This is both bad  public policy and bad politics. Efforts to make college affordable via targeted  financial aid are divisive. Families that don't get aid resent those that do.  Over time, the purchasing power of programs like the Pell Grant has eroded for  lack of political support, and recipients have been denigrated as lazy,  ""academically adrift"" and akin to ""welfare recipients."" Compare that to the  solid support for Medicare and Social Security, which offer benefits to all  senior citizens. How we finance public higher education is a matter of  political will. Universal public higher education recognizes that college must  be affordable for all if it is to help drive our economy and our democracy.  Lowering prices for students is just the start - it also comes with shared  responsibility for funding higher education and ensuring quality. It helps  students focus on learning rather than working so that they complete degrees  faster and having acquired more skills. Best of all, it recognizes that ability  to pay is not a marker of talent in America - unleashing the potential in us  all."
"Dc011.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","Public Higher Education Should Be Universal and Free","#4","Outside_the_Box","NA","Free college would be a great windfall for college administrators and  professors, but mostly it would just degrade the quality of college. We already  have ""free"" high school and look where that is going. Many other countries have  free college and their colleges are generally below those in the US.

We should find a way so that every qualified student has the opportunity to go  to college, but free is not the answer.","College should be affordable. It's hard to find an American family who doesn't  agree. But most politicians continue to think that the way to make college more  affordable is to target financial aid to low-income students. After 15 years  studying public higher education, and testing the effects of financial aid, I  disagree. Targeted financial aid isn't getting the job done. It's time for  universal public higher education.

Today's targeted financial aid provides too little to too few. The onerous and  inaccurate Free Application for Federal Student Aid divides American families  into two unlucky groups. On the one hand, students deemed deserving of help  receive aid that is usually far short of the resources required to effectively  pursue their studies and graduate. On the other, students from middle-class  families are treated as if they can manage with loans alone. This is both bad  public policy and bad politics. Efforts to make college affordable via targeted  financial aid are divisive. Families that don't get aid resent those that do.  Over time, the purchasing power of programs like the Pell Grant has eroded for  lack of political support, and recipients have been denigrated as lazy,  ""academically adrift"" and akin to ""welfare recipients."" Compare that to the  solid support for Medicare and Social Security, which offer benefits to all  senior citizens. How we finance public higher education is a matter of  political will. Universal public higher education recognizes that college must  be affordable for all if it is to help drive our economy and our democracy.  Lowering prices for students is just the start - it also comes with shared  responsibility for funding higher education and ensuring quality. It helps  students focus on learning rather than working so that they complete degrees  faster and having acquired more skills. Best of all, it recognizes that ability  to pay is not a marker of talent in America - unleashing the potential in us  all."
"Dc012.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","The Problem Is That Free College Isn't Free","#1","Mary","NA","Free college is the WORST idea I have heard of in a long time. 1) at least a  third of hs graduates hate school; most of those shouldn't have graduated hs.  2) More than a 45% of hs graduates don't really want to go to college. They've  been told they 'should .' While some grow into the concept, those are the ones  that didn't struggle in hs. 3) If college is free, at least 40% will enter with  no risk, no talent, and no degree.

Facts are important, and gender and race should not be drivers here;  performance matters!","""Free public college"" is a great political talking point, but it is flawed  policy.

First, free college isn't free, it simply shifts costs from students to  taxpayers and caps tuition at zero. That tuition cap limits college spending to  whatever the public is willing to invest. But it does not change the cost of  college, or what institutions actually spend per student. If the past is any  guide, that cost will continue to grow, and an influx of federal money may lead  profligate administrators to spend even more. Enrollments will also increase,  further multiplying the cost of free college.

The key question, then, is what happens if public generosity does not keep pace  with rising college costs, increases in demand, or both? Barring a drastic  improvement in efficiency, tuition-free colleges won't have the resources to  serve additional students without compromising the quality of their offerings.

As progressive advocates of free college are so eager to point out, public  funding hasn't kept up with such changes in the past. For instance, California  has the cheapest community college fees in the nation. During the recession,  enrollments boomed and the state budget for higher education took a hit. Unable  to raise additional revenue through a tuition increase, California's community  colleges turned away 600,000 students.

A national push for tuition-free college would strain public budgets even  further, leading to shortages rather than increased access. And because middle  and upper-income students will gobble up many of the free public slots,  rationing will hurt those who need access the most.

Advocates will likely argue that federal policy can simply force policymakers  to increase funding in response to changes. But today's political coalition  will be hardpressed to tie the hands of tomorrow's, especially when times are  tough.

Second, free college plans assume that tuition prices are the main obstacle to  student success, looking past problems of educational quality and college  readiness. Take community colleges, where federal grants cover the price of  tuition for the average low-income student. Despite free tuition, just  one-third of students from the bottom income quartile who started at a  community college in 2003 finished a degree or certificate by 2009. Two-year  students from the top income quartile didn't do much better (42 percent).

These numbers suggest that lackluster outcomes are not entirely, or even  mostly, a function of tuition prices, but reflect deeper problems. Like the  fact that 60 to 70 percent of community college students have to take at least  one remedial course, as do 40 percent of those at public four-year  institutions. Or the fact that students who attend public four-year colleges  with lower graduation rates are less likely to finish than similar peers who  attend better schools.

Rather than spread scarce federal money across all students, policymakers  should instead target those resources toward those who need it most and empower  them to choose the option - public or private - that fits their needs. A  valuable degree is worth the investment even if you have to pay something for  it."
"Dc012.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","The Problem Is That Free College Isn't Free","#2","Bryan","NA","College is expensive no matter what people say. People who graduate from good  colleges and good degrees most of the time have school debt in the ten  thousands. Most graduates after they get their degrees and graduate are stuck  in debt from what they had done in colleges like the classes, cost of books,  and living expenses.

There are cases everywhere where the family cannot afford to pay the costs for  books, supplies, and tuition. To receive financial support as others has said  they should meet a set of requirements to be able to receive financial aid. If  they are determined to reach a higher job opportunity they do whatever it takes  to reach the goal they want to reach. Yes it may seem unfair to the people who  won't be eligible and it may not be their fault as my teacher has told me ""some  people do super well with homework but are just god awful with tests"" but in  cases they just don't want to try and end up dropping out and ending up with  debt that stacks up over time and just keeps rising.

There could be potential faults as well. As the students who reach their  masters and doctoral degrees are very hard and take a tremendous amount of  years to obtain could become easier to obtain and in my eyes could become a  more common achievement. Students who achieve these high degrees are top notch  students who study endlessly. Overall all I believe colleges shouldn't be free  but fees should be decreased and more financial support to help students.","""Free public college"" is a great political talking point, but it is flawed  policy.

First, free college isn't free, it simply shifts costs from students to  taxpayers and caps tuition at zero. That tuition cap limits college spending to  whatever the public is willing to invest. But it does not change the cost of  college, or what institutions actually spend per student. If the past is any  guide, that cost will continue to grow, and an influx of federal money may lead  profligate administrators to spend even more. Enrollments will also increase,  further multiplying the cost of free college.

The key question, then, is what happens if public generosity does not keep pace  with rising college costs, increases in demand, or both? Barring a drastic  improvement in efficiency, tuition-free colleges won't have the resources to  serve additional students without compromising the quality of their offerings.

As progressive advocates of free college are so eager to point out, public  funding hasn't kept up with such changes in the past. For instance, California  has the cheapest community college fees in the nation. During the recession,  enrollments boomed and the state budget for higher education took a hit. Unable  to raise additional revenue through a tuition increase, California's community  colleges turned away 600,000 students.

A national push for tuition-free college would strain public budgets even  further, leading to shortages rather than increased access. And because middle  and upper-income students will gobble up many of the free public slots,  rationing will hurt those who need access the most.

Advocates will likely argue that federal policy can simply force policymakers  to increase funding in response to changes. But today's political coalition  will be hardpressed to tie the hands of tomorrow's, especially when times are  tough.

Second, free college plans assume that tuition prices are the main obstacle to  student success, looking past problems of educational quality and college  readiness. Take community colleges, where federal grants cover the price of  tuition for the average low-income student. Despite free tuition, just  one-third of students from the bottom income quartile who started at a  community college in 2003 finished a degree or certificate by 2009. Two-year  students from the top income quartile didn't do much better (42 percent).

These numbers suggest that lackluster outcomes are not entirely, or even  mostly, a function of tuition prices, but reflect deeper problems. Like the  fact that 60 to 70 percent of community college students have to take at least  one remedial course, as do 40 percent of those at public four-year  institutions. Or the fact that students who attend public four-year colleges  with lower graduation rates are less likely to finish than similar peers who  attend better schools.

Rather than spread scarce federal money across all students, policymakers  should instead target those resources toward those who need it most and empower  them to choose the option - public or private - that fits their needs. A  valuable degree is worth the investment even if you have to pay something for  it."
"Dc012.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","The Problem Is That Free College Isn't Free","#3","Arie","NA","As Tom writes college fees paid by the government should not regarded as an  expense but as a long term investment. We don't want the rich only to get  higher education, there are many talents out there among the people who hardly  can afford the tuitions. May be the government should find some ways to save on  expenses. There is needed some visionaries in the govmnt. who would know how  better to use the public resources for the benefit of the citizens now and for  the future. [The millions of Dollars that were spent on vacations by the First  lady would have been better used to help young students to acquire the  education of their choice.]","""Free public college"" is a great political talking point, but it is flawed  policy.

First, free college isn't free, it simply shifts costs from students to  taxpayers and caps tuition at zero. That tuition cap limits college spending to  whatever the public is willing to invest. But it does not change the cost of  college, or what institutions actually spend per student. If the past is any  guide, that cost will continue to grow, and an influx of federal money may lead  profligate administrators to spend even more. Enrollments will also increase,  further multiplying the cost of free college.

The key question, then, is what happens if public generosity does not keep pace  with rising college costs, increases in demand, or both? Barring a drastic  improvement in efficiency, tuition-free colleges won't have the resources to  serve additional students without compromising the quality of their offerings.

As progressive advocates of free college are so eager to point out, public  funding hasn't kept up with such changes in the past. For instance, California  has the cheapest community college fees in the nation. During the recession,  enrollments boomed and the state budget for higher education took a hit. Unable  to raise additional revenue through a tuition increase, California's community  colleges turned away 600,000 students.

A national push for tuition-free college would strain public budgets even  further, leading to shortages rather than increased access. And because middle  and upper-income students will gobble up many of the free public slots,  rationing will hurt those who need access the most.

Advocates will likely argue that federal policy can simply force policymakers  to increase funding in response to changes. But today's political coalition  will be hardpressed to tie the hands of tomorrow's, especially when times are  tough.

Second, free college plans assume that tuition prices are the main obstacle to  student success, looking past problems of educational quality and college  readiness. Take community colleges, where federal grants cover the price of  tuition for the average low-income student. Despite free tuition, just  one-third of students from the bottom income quartile who started at a  community college in 2003 finished a degree or certificate by 2009. Two-year  students from the top income quartile didn't do much better (42 percent).

These numbers suggest that lackluster outcomes are not entirely, or even  mostly, a function of tuition prices, but reflect deeper problems. Like the  fact that 60 to 70 percent of community college students have to take at least  one remedial course, as do 40 percent of those at public four-year  institutions. Or the fact that students who attend public four-year colleges  with lower graduation rates are less likely to finish than similar peers who  attend better schools.

Rather than spread scarce federal money across all students, policymakers  should instead target those resources toward those who need it most and empower  them to choose the option - public or private - that fits their needs. A  valuable degree is worth the investment even if you have to pay something for  it."
"Dc012.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","The Problem Is That Free College Isn't Free","#4","Ann","NA","I would enthusiastically support free 4 year college for everyone with a 3.0  High School GPA and scores of 1900 on the SAT or 28 on the ACT and free 2 year  community college for everyone with a 2.5 GPA and scores of 1590 on the SAT or  23 on the ACT. If someone attends community college and achieves a 3.0 GPA  there, they should be able to transfer to a 4 year college and have the  remainder of that paid for them.

If a kid can't achieve the levels for free tuition at a university or community  college, they can still pay to attend. Maybe they'll prove everyone wrong.

It's vitally important to the country that all our smart and studious kids who  want it, can choose higher education, no matter their means. Whatever we would  spend on tuition for the 3.0 GPA students, we would gain back many times over.  There will be increased productivity, increased tax revenues, better general  health, less crime, inventions, cures, who knows what we'll get? History tells  us that it will be a big win-win. It's a worthwhile investment.","""Free public college"" is a great political talking point, but it is flawed  policy.

First, free college isn't free, it simply shifts costs from students to  taxpayers and caps tuition at zero. That tuition cap limits college spending to  whatever the public is willing to invest. But it does not change the cost of  college, or what institutions actually spend per student. If the past is any  guide, that cost will continue to grow, and an influx of federal money may lead  profligate administrators to spend even more. Enrollments will also increase,  further multiplying the cost of free college.

The key question, then, is what happens if public generosity does not keep pace  with rising college costs, increases in demand, or both? Barring a drastic  improvement in efficiency, tuition-free colleges won't have the resources to  serve additional students without compromising the quality of their offerings.

As progressive advocates of free college are so eager to point out, public  funding hasn't kept up with such changes in the past. For instance, California  has the cheapest community college fees in the nation. During the recession,  enrollments boomed and the state budget for higher education took a hit. Unable  to raise additional revenue through a tuition increase, California's community  colleges turned away 600,000 students.

A national push for tuition-free college would strain public budgets even  further, leading to shortages rather than increased access. And because middle  and upper-income students will gobble up many of the free public slots,  rationing will hurt those who need access the most.

Advocates will likely argue that federal policy can simply force policymakers  to increase funding in response to changes. But today's political coalition  will be hardpressed to tie the hands of tomorrow's, especially when times are  tough.

Second, free college plans assume that tuition prices are the main obstacle to  student success, looking past problems of educational quality and college  readiness. Take community colleges, where federal grants cover the price of  tuition for the average low-income student. Despite free tuition, just  one-third of students from the bottom income quartile who started at a  community college in 2003 finished a degree or certificate by 2009. Two-year  students from the top income quartile didn't do much better (42 percent).

These numbers suggest that lackluster outcomes are not entirely, or even  mostly, a function of tuition prices, but reflect deeper problems. Like the  fact that 60 to 70 percent of community college students have to take at least  one remedial course, as do 40 percent of those at public four-year  institutions. Or the fact that students who attend public four-year colleges  with lower graduation rates are less likely to finish than similar peers who  attend better schools.

Rather than spread scarce federal money across all students, policymakers  should instead target those resources toward those who need it most and empower  them to choose the option - public or private - that fits their needs. A  valuable degree is worth the investment even if you have to pay something for  it."
"Dc012.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","The Problem Is That Free College Isn't Free","#5","Tom","NA","When will we learn that if society does not invest in its people those people  will end up costing society far more. Conservatives used to get that when they  cared about the whole country and not just the narrow part they like to call  America that includes only the rich and the gullible they can fool. If we keep  throwing away our citizens by keeping them ignorant, uninformed and useless, we  will deep the whirlwind. Full education is the only hope and that now includes  college.","""Free public college"" is a great political talking point, but it is flawed  policy.

First, free college isn't free, it simply shifts costs from students to  taxpayers and caps tuition at zero. That tuition cap limits college spending to  whatever the public is willing to invest. But it does not change the cost of  college, or what institutions actually spend per student. If the past is any  guide, that cost will continue to grow, and an influx of federal money may lead  profligate administrators to spend even more. Enrollments will also increase,  further multiplying the cost of free college.

The key question, then, is what happens if public generosity does not keep pace  with rising college costs, increases in demand, or both? Barring a drastic  improvement in efficiency, tuition-free colleges won't have the resources to  serve additional students without compromising the quality of their offerings.

As progressive advocates of free college are so eager to point out, public  funding hasn't kept up with such changes in the past. For instance, California  has the cheapest community college fees in the nation. During the recession,  enrollments boomed and the state budget for higher education took a hit. Unable  to raise additional revenue through a tuition increase, California's community  colleges turned away 600,000 students.

A national push for tuition-free college would strain public budgets even  further, leading to shortages rather than increased access. And because middle  and upper-income students will gobble up many of the free public slots,  rationing will hurt those who need access the most.

Advocates will likely argue that federal policy can simply force policymakers  to increase funding in response to changes. But today's political coalition  will be hardpressed to tie the hands of tomorrow's, especially when times are  tough.

Second, free college plans assume that tuition prices are the main obstacle to  student success, looking past problems of educational quality and college  readiness. Take community colleges, where federal grants cover the price of  tuition for the average low-income student. Despite free tuition, just  one-third of students from the bottom income quartile who started at a  community college in 2003 finished a degree or certificate by 2009. Two-year  students from the top income quartile didn't do much better (42 percent).

These numbers suggest that lackluster outcomes are not entirely, or even  mostly, a function of tuition prices, but reflect deeper problems. Like the  fact that 60 to 70 percent of community college students have to take at least  one remedial course, as do 40 percent of those at public four-year  institutions. Or the fact that students who attend public four-year colleges  with lower graduation rates are less likely to finish than similar peers who  attend better schools.

Rather than spread scarce federal money across all students, policymakers  should instead target those resources toward those who need it most and empower  them to choose the option - public or private - that fits their needs. A  valuable degree is worth the investment even if you have to pay something for  it."
"Dc012.txt","Should College Be Free?","The cost of higher education is very much on the minds of many voters these days, and it's an issue among politicians from both sides of the aisle.","The Problem Is That Free College Isn't Free","#6","PAFV","NA","Yes. I was fortunate to be offered, in NYC, 4 years of college free of tuition.  Courses were available at different times so I could fit them into my busy  schedule. (It actually took me 15 years to complete and obtain a B.A. but I did  it.) I was able to teach; my children all obtained degrees: (B.A.;s, M.A.'s,  LLD, PhD's) If I had had to pay for my education I waould not have been able to  earn a degree. I am grateful to NYS and NYC for the opportunities.

Give everyone a chance; it will be repaid in many different ways.","""Free public college"" is a great political talking point, but it is flawed  policy.

First, free college isn't free, it simply shifts costs from students to  taxpayers and caps tuition at zero. That tuition cap limits college spending to  whatever the public is willing to invest. But it does not change the cost of  college, or what institutions actually spend per student. If the past is any  guide, that cost will continue to grow, and an influx of federal money may lead  profligate administrators to spend even more. Enrollments will also increase,  further multiplying the cost of free college.

The key question, then, is what happens if public generosity does not keep pace  with rising college costs, increases in demand, or both? Barring a drastic  improvement in efficiency, tuition-free colleges won't have the resources to  serve additional students without compromising the quality of their offerings.

As progressive advocates of free college are so eager to point out, public  funding hasn't kept up with such changes in the past. For instance, California  has the cheapest community college fees in the nation. During the recession,  enrollments boomed and the state budget for higher education took a hit. Unable  to raise additional revenue through a tuition increase, California's community  colleges turned away 600,000 students.

A national push for tuition-free college would strain public budgets even  further, leading to shortages rather than increased access. And because middle  and upper-income students will gobble up many of the free public slots,  rationing will hurt those who need access the most.

Advocates will likely argue that federal policy can simply force policymakers  to increase funding in response to changes. But today's political coalition  will be hardpressed to tie the hands of tomorrow's, especially when times are  tough.

Second, free college plans assume that tuition prices are the main obstacle to  student success, looking past problems of educational quality and college  readiness. Take community colleges, where federal grants cover the price of  tuition for the average low-income student. Despite free tuition, just  one-third of students from the bottom income quartile who started at a  community college in 2003 finished a degree or certificate by 2009. Two-year  students from the top income quartile didn't do much better (42 percent).

These numbers suggest that lackluster outcomes are not entirely, or even  mostly, a function of tuition prices, but reflect deeper problems. Like the  fact that 60 to 70 percent of community college students have to take at least  one remedial course, as do 40 percent of those at public four-year  institutions. Or the fact that students who attend public four-year colleges  with lower graduation rates are less likely to finish than similar peers who  attend better schools.

Rather than spread scarce federal money across all students, policymakers  should instead target those resources toward those who need it most and empower  them to choose the option - public or private - that fits their needs. A  valuable degree is worth the investment even if you have to pay something for  it."
